"epoch","tx","tx-idx","committee-yes","committee-excl-abstain","DRep-yes","DRep-excl-abstain","SPO-yes","SPO-active","SPO-abstain","outcome"
586,"89e3a4f09122d669d6f6c82dd894e02826e8497be7eb036233bafc0ee4fc6665",0,0,0,439173346072264,4173167077944714,543090286247,21741530576696239,9533719051413526,"Expired"
586,"90cf51975f9c19c291bac3e57364a89507e64daa0a2d35e356f87e6684821556",0,0,0,3436915424798584,5396767709960155,3470947094148,21741530576696239,9533719051413526,""
586,"e5643c33f608642e329228a968770e5b19ef5f48ff1f698712e2ce864a49e3f0",0,0,0,1550874371597934,5494162309129597,23099041943216,21741530576696239,9533719051413526,""
586,"996edfe370b8e51be73541e75499a818461305e37c7fa0c1b193f2c587167cc7",0,0,0,583549289710990,5354476801187998,0,21741530576696239,9534262141699773,""
587,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,44708120650648,5641864838676653,0,21752423558942310,9546205956704010,""
587,"d2db60c5307cb517c735e2d0138d2b6f10fc5b221d610fa187719bdc82af9a03",0,0,0,806456923118195,5498182175959541,0,21752423558942310,9546205956704010,""
587,"90cf51975f9c19c291bac3e57364a89507e64daa0a2d35e356f87e6684821556",0,0,0,3489046253331391,5359945918707386,3426851643525,21752423558942310,9546205956704010,"Expired"
587,"e5643c33f608642e329228a968770e5b19ef5f48ff1f698712e2ce864a49e3f0",0,0,0,1637435952390890,5453613131402835,23159658666324,21752423558942310,9546205956704010,""
587,"996edfe370b8e51be73541e75499a818461305e37c7fa0c1b193f2c587167cc7",0,0,0,650298076059050,5312556327040786,0,21752423558942310,9546734066108474,""
588,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,669595480215187,5622198873972242,0,21766693850806113,9559993015637271,""
588,"d2db60c5307cb517c735e2d0138d2b6f10fc5b221d610fa187719bdc82af9a03",0,0,0,975484456580242,5478356219326291,0,21766693850806113,9559993015637271,""
588,"e5643c33f608642e329228a968770e5b19ef5f48ff1f698712e2ce864a49e3f0",0,0,0,2700307852779462,5433931773755141,23177289106609,21766693850806113,9559993015637271,""
588,"996edfe370b8e51be73541e75499a818461305e37c7fa0c1b193f2c587167cc7",0,0,0,673992409550381,5280920446813845,0,21766693850806113,9560461453385331,""
589,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,1273005115640480,5613408141456545,0,21834689199208843,9674251806520496,""
589,"d2db60c5307cb517c735e2d0138d2b6f10fc5b221d610fa187719bdc82af9a03",0,0,0,1228668039448810,5436085529713366,0,21834689199208843,9674251806520496,""
589,"e5643c33f608642e329228a968770e5b19ef5f48ff1f698712e2ce864a49e3f0",0,0,0,3906108205111709,5298188918356524,28817874054907,21834689199208843,9674728685826664,"Expired"
589,"996edfe370b8e51be73541e75499a818461305e37c7fa0c1b193f2c587167cc7",0,0,0,980207636895357,4986944432643515,0,21834689199208843,9674728685826664,""
590,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,1498957262215294,5615993125292719,0,21737504837933660,9592662729645800,""
590,"d2db60c5307cb517c735e2d0138d2b6f10fc5b221d610fa187719bdc82af9a03",0,0,0,1232530735282287,5416984295230083,0,21737504837933660,9592662729645800,""
590,"996edfe370b8e51be73541e75499a818461305e37c7fa0c1b193f2c587167cc7",0,0,0,997278290857122,3803983064712419,0,21737504837933660,9593127791245850,"Expired"
590,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,0,5620401728128891,0,21737504837933660,9592662729645800,""
591,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,2147008300512194,5553790254465085,0,21768654434483376,9627627958245677,""
591,"d2db60c5307cb517c735e2d0138d2b6f10fc5b221d610fa187719bdc82af9a03",0,0,0,2792340522934316,4983460196948024,0,21768654434483376,9627627958245677,"Expired"
591,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,977885415528612,5542605088172665,0,21768654434483376,9627627958245677,""
591,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,95074583335112,5424888206900341,10591958544984,21768654434483376,9627627958245677,""
591,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,1337327635533367,5478150788575907,465257881067,21768654434483376,9627627958245677,""
591,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,720189932436213,5567810529715578,10591958544984,21768654434483376,9627627958245677,""
592,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,3318629969936234,5567327583190065,0,21884832047703240,9813606966194021,""
592,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,1587430464555770,5530520930175241,0,21884832047703240,9813606966194021,""
592,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,102725537596743,5321515061204556,10552211545675,21884832047703240,9813606966194021,""
592,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,1884395050380775,5577453310125754,390290016808,21884832047703240,9813606966194021,""
592,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,1393046078289413,5546315884356893,10552211545675,21884832047703240,9813606966194021,""
593,"c882f194684d672316212f01efc6d28177e8965b7cd6956981fe37cc6715961e",0,0,0,3590875740729765,5536939105999592,0,21796943431606323,9751449890875574,"Expired"
593,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,1751875461447845,5365293020580916,0,21796943431606323,9751449890875574,""
593,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,111926925964834,5175509655442663,10523398224385,21796943431606323,9751449890875574,""
593,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,2102229830122869,5556439782905444,1434262290085,21796943431606323,9751449890875574,""
593,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,1702108612130016,5409933476780093,11570772850354,21796943431606323,9751449890875574,""
594,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,2996220256479826,5333346147276664,0,21775351520898840,9734253809857976,""
594,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,720786528095356,4902958103086591,10790015487470,21775351520898840,9734253809857976,""
594,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,2556601854507980,5434056869269853,1665412654386,21775351520898840,9734253809857976,""
594,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,2176565938391345,5272770408064898,11837720887188,21775351520898840,9734253809857976,""
595,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,3069622003048283,5313673022637165,0,21773669871355612,9701367724310594,""
595,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,769136611588740,4895783950425507,10739729093250,21773669871355612,10151144923463961,""
595,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,2849065022212449,5425931393050078,451122719933812,21773669871355612,9701367724310594,""
595,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,2472467599813510,5264806112256103,461242156238617,21773669871355612,9701367724310594,""
596,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,3707826229596634,5297419588987746,0,21430786660512638,9416342373596949,""
596,"d2745225498d1c56c0f01be9971074a49144d625df0e73a86c51689624fbadb0",0,0,0,826330181712656,3889108198451807,10764116819995,21430786660512638,9864705229954073,"Expired"
596,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,2962579571261324,5416459447624439,449319685919439,21430786660512638,9416342373596949,""
596,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,2602926727469974,5263328862055256,459852481631592,21430786660512638,9416342373596949,""
597,"03f671791fd97011f30e4d6b76c9a91f4f6bcfb60ee37e5399b9545bb3f2757a",0,0,0,3967460411346290,5176724711379867,0,21343408608377632,9384088226648318,"Ratified"
597,"a36eafaea085b77f97cceacf07fe9450f8c6b47fec3af94da8f7d158a1fc9722",0,0,0,3987538581392175,5349892993413974,449437443887555,21343408608377632,9384088226648318,"Expired"
597,"3285b7fd0da16d21e0b8f8910c37f77e17a57cfff8f513df4baf692954801088",0,0,0,3564770421347104,5178763295799767,459968261789354,21343408608377632,9384088226648318,"Expired"
598,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,3075745180760049,5532387136297143,332627771926267,21480647664888182,9612835407026548,""
598,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,195326966868990,5563285407731461,0,21480647664888182,9612835407026548,""
599,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,4157473616633736,5550092078098188,397186083195759,21398646571510616,9978132850773231,""
599,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,3259803790551300,5583406314423713,2161497632490,21398646571510616,9978132850773231,""
600,"4dab331457b61b824bbc6ba4b9d9be4750e25c0b5dd42207aeb63c7431a6b704",0,0,0,2797505853434310,5570551974884969,2489453027915999,21341797816188452,9440809270943937,""
600,"f8393f1ff814d3d52336a97712361fed933d9ef9e8d0909e1d31536a549fd22f",0,0,0,2137730108751688,5556646050838882,0,21341797816188452,10019784953341399,""
600,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,4243578047187475,5512905854554962,596299990329941,21341797816188452,10020608317672014,""
600,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,3956432090518607,5570551974884969,128754334036898,21341797816188452,10019784953341399,""
601,"4dab331457b61b824bbc6ba4b9d9be4750e25c0b5dd42207aeb63c7431a6b704",0,0,0,4511800605272887,5613202276883761,6379060419221067,21452065514021817,9146762321499905,"Ratified"
601,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,421175754704,5613563329060017,72918946282492,21452065514021817,10079107038462322,""
601,"f8393f1ff814d3d52336a97712361fed933d9ef9e8d0909e1d31536a549fd22f",0,0,0,3494826828864874,5596240137049915,0,21452065514021817,10079107038462322,""
601,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,4626550658394243,5552981121126139,730475492919255,21452065514021817,10065652043959702,""
601,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,4571202687869151,5613623452638465,214490304895440,21452065514021817,10064819131400488,""
602,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,1383685025494609,5557915479194451,1588446337712097,21475804604420372,10136919931645794,""
602,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,1008271585603265,5601334987337095,0,21475804604420372,10142190600672631,""
602,"f8393f1ff814d3d52336a97712361fed933d9ef9e8d0909e1d31536a549fd22f",0,0,0,4606274030089105,5599056417504317,0,21475804604420372,10142190600672631,""
602,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,4730300527467197,5562492754497923,1242739710709446,21475804604420372,10128702740328248,""
602,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,4695738572742937,5622393558529298,722104044658258,21475804604420372,10127869672865265,""
602,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,1137846737068080,5621428829534964,509027683022920,21475804604420372,10142987415156329,""
603,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,1452225343174646,5630576821437057,1600904480198941,21381392173008964,10110156422850293,""
603,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,1155044024297659,5616735632324241,0,21381392173008964,10049460500804615,""
603,"f8393f1ff814d3d52336a97712361fed933d9ef9e8d0909e1d31536a549fd22f",0,0,0,4654031074183240,5615508216928643,0,21381392173008964,10049460500804615,""
603,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,4761233212566229,5578199648393326,1252211189383638,21381392173008964,10034634269749999,""
603,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,4730854639141089,5637954398384425,729975972967415,21381392173008964,10033785820704193,""
603,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,1429315276053872,5625949533164823,514885372935431,21381392173008964,10050257686011872,""
604,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,1544802105739308,5630104486376230,1737205429625522,21393958962888843,10154102332621056,""
604,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,1287100209836247,5623053408449218,0,21393958962888843,10093828074659983,""
604,"f8393f1ff814d3d52336a97712361fed933d9ef9e8d0909e1d31536a549fd22f",0,0,0,4728565214161623,5628820611586188,0,21393958962888843,10093828074659983,""
604,"8f54d021c6e6fcdd5a4908f10a7b092fa31cd94db2e809f2e06d7ffa4d78773d",0,0,0,4800006048175099,5591384616947237,1255163798774296,21393958962888843,10079981897624492,"Expired"
604,"d16dffbae9d86a73cb343506e6712d79c278096dc25e8ba6900eb24522726bba",0,0,0,4848244737934185,5642145845739748,789006417083317,21393958962888843,10078563508700307,"Expired"
604,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,1508024682194834,5629610524651672,574868744183315,21393958962888843,10094625559867240,""
604,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,32567853257465,5642180230694908,0,21393958962888843,10093828074659983,""
605,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,1655651849711981,5635337206370923,1939861974639140,21385829421986636,10155285013271740,""
605,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,1510924866787237,5628770470647142,0,21385829421986636,10095104724913662,""
605,"f8393f1ff814d3d52336a97712361fed933d9ef9e8d0909e1d31536a549fd22f",0,0,0,4746755676557955,5637392147126666,0,21385829421986636,10095104724913662,"Ratified"
605,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,1568487981801776,5609891665524277,692335379164349,21385829421986636,10095902205281166,""
605,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,56336316932249,5594894141651550,0,21385829421986636,10095104724913662,""
606,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,1788678598040556,5631308606445069,2033943971402341,21405491557393012,10175023277735824,""
606,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,2766433207433213,5635160502698219,0,21405491557393012,10114554280999149,""
606,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,1738075949800105,5575467737408529,694843067428963,21405491557393012,10115366150072788,""
606,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,66342495938759,5544504746583896,2451840388736,21405491557393012,10114554280999149,""
606,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,0,5656030663771864,0,21405491557393012,10114554280999149,""
607,"eb8ef28ca80dbd9ced6f577f013bdfc64897d1f4e326beb37a50fb6b62c38ccd",0,0,0,2877889846834697,5336440746111394,2222366312972494,21453577819651593,10218293877136094,"Expired"
607,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,3763829541672479,5636325823573206,0,21453577819651593,10157563965122742,""
607,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,38691867910718,5677570979177104,0,21453577819651593,10157563965122742,""
607,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,3339118503232430,5571279239133328,734222320094120,21453577819651593,10158376391877378,""
607,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,304679922518631,5469471905668796,2455730387529,21453577819651593,10692770026610450,""
607,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,2035782832035622,5669748881013627,592297629002891,21453577819651593,10157563965122742,""
607,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,1065525644223454,5677317267734694,588698968506219,21453577819651593,10157563965122742,""
608,"91a79f5c934b7c91e3027736d565080c2b6611fb8484b1156fdf16121fcfb410",0,0,0,4494782519335757,5629043837937453,0,21514724128616719,10223579453540417,"Ratified"
608,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,1008694226505192,5685835676000272,461961807263601,21514724128616719,10202355932600606,""
608,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,844393826886471,5662050698947109,0,21514724128616719,10223579453540417,""
608,"3a5be93bafd26d0dbb9bfe19f4acecaa38cef75e50201d19199e6cc856db6601",0,0,0,3766663816167367,5555581700363198,1075047796685991,21514724128616719,10223579453540417,"Expired"
608,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,305062371693548,5447011540612214,2458533048579,21514724128616719,10836599293946335,""
608,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,2332205768248367,5670704154769376,931355034393690,21514724128616719,10223579453540417,""
608,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,1676297110942908,5685590065057810,983179475735582,21514724128616719,10223579453540417,""
609,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,1286324950159863,5869615205813603,751489346282242,21571432611491566,10252347180794141,""
609,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,1080832250963580,5847817533793323,0,21571432611491566,10273556478537303,""
609,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,442532629656683,5605637879977954,2460950352501,21571432611491566,10891509436103120,""
609,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,2546847311511433,5854823192557071,936896282162018,21571432611491566,10273556478537303,""
609,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,1836184658311628,5851737714903129,991100138953023,21571432611491566,10273556478537303,""
610,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,1570768376149789,5774000028416192,1352482473432550,21557014440366017,10263167203130608,""
610,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,1288312181925871,5684636378870030,0,21557014440366017,10286639811303110,""
610,"a633504ddc47a852c4ae033c750597d011a3daf00a0f6bbd48de4c52ef1022dc",0,0,0,656154489038185,5482250112657125,2460881379418,21557014440366017,10908742022290533,"Expired"
610,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,2724561463704849,5738780769119527,942347188376576,21557014440366017,10287452403256559,""
610,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,2079028085353821,5757129548130520,996436764251487,21557014440366017,10286639811303110,""
611,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,1788594109105316,5772742785310275,2320647474513890,21334261050004229,9447386551915438,""
611,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,1383363296527299,5683380512654021,0,21334261050004229,10063767860717386,""
611,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,2941061214081387,5721438635808493,1027656905885389,21334261050004229,10064580450243939,""
611,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,2967857775353931,5755796509201298,1086802378504971,21334261050004229,10063767860717386,""
612,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,2502797501752052,5764452218079441,3230569006301828,21332095884016358,9460144126182132,""
612,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,2756800399102237,5671399392382318,0,21332095884016358,10094737203581159,""
612,"dc4c679c8cf1cec49817d4d2c1c96cd802ec8a047a11dc0b0bb125b5af0a76cd",0,0,0,3521599567564353,5727615885285128,1211712159420600,21332095884016358,10077266322059268,"Expired"
612,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,3737594529521412,5758359974731224,1602622829226919,21332095884016358,10065321901574415,""
612,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,575311966646142,5781372853073947,27585048875683,21332095884016358,10094737203581159,""
613,"c21b00f90f18fce4003edf42b0b0d455126e01c946e80cc5341a9f9750caf795",0,0,0,4995622431737537,5778214455932070,7288887790456410,21513892623540974,9080523810318968,"Ratified"
613,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,3154762573375514,5361165113122850,0,21513892623540974,10259913112726476,""
613,"8845bfc37bb2f69e8f200fe28148b3dea3c4399b0c49ee0ed2bb4e349cab9eb7",0,0,0,4435075864295799,5303852342667575,1984026512102347,21513892623540974,10230400588717973,"Expired"
613,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,1602137264860165,5738262687761210,219288676613179,21513892623540974,10350475411831692,""
614,"4b10e5793208cb8f228756e02113227c91602248eac4d992681a0ee760b6c4e2",0,0,0,3380262873205594,5316762692805304,0,21523762757696971,10359027237426862,"Expired"
614,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,1663719467222658,5745269020182151,417907078308754,21523762757696971,10449638736965820,""
615,"2f2fc2539dde550d3c83bea67c11b03861407976bbe8d07c5b0e124aa8a12baa",0,0,0,48279007718271,5810516791163836,0,21572047707756785,10406893759022337,""
615,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,1847003375904518,5749320849624114,614988943534618,21572047707756785,10497561440238763,""
616,"2f2fc2539dde550d3c83bea67c11b03861407976bbe8d07c5b0e124aa8a12baa",0,0,0,1115710801711591,5785361962130239,0,21750494647282169,10580114563627839,""
616,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,1860381561571815,5636518675089423,613958183873883,21750494647282169,11238485359990462,""
617,"2f2fc2539dde550d3c83bea67c11b03861407976bbe8d07c5b0e124aa8a12baa",0,0,0,2246203756536151,5797055397738030,0,21788127325337212,10625215956516126,""
617,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,1908167130558920,5651035274525727,610004984258513,21788127325337212,11283242224430113,""
617,"e9693ed6b6465b2b46daaf641486a12b4b2946081634b5967b9d98897b0598fa",0,0,0,5853146445764,5834647975761430,0,21788127325337212,10625215956516126,""
618,"2f2fc2539dde550d3c83bea67c11b03861407976bbe8d07c5b0e124aa8a12baa",0,0,0,3006720400133819,5791836881645493,0,21850068855036690,10671805586582525,""
618,"f35285db3c4e085ad331843b3007737952b8a322bb3216311edc37fdf44ad3da",0,0,0,319652000135870,5832132464619630,0,21850068855036690,10671805586582525,""
618,"e5c4d7ebaad03ac127ec19a286605a188d6fea1c54e075c619ca6993b7fa9fd1",0,0,0,244226105648761,5832132464619630,0,21850068855036690,10671805586582525,""
618,"73a4eb2148781c37ef37c90a33a1d3d00511a8eefe9cdfaa1ea593b090f23f96",0,0,0,2458866805568766,5569952977228791,610894119236535,21850068855036690,11331666066400304,"Expired"
618,"e9693ed6b6465b2b46daaf641486a12b4b2946081634b5967b9d98897b0598fa",0,0,0,1221691496295928,5832132464619630,0,21850068855036690,10671805586582525,""
