525,gov_action1k2jertppnnndejjcglszfqq4yzw8evzrd2nt66rr6rqlz54xp0zsq05ecsn,1556286936543747,21944929264932197,0,0,797397066357272,62009207387654,0,0
536,gov_action1pvv5wmjqhwa4u85vu9f4ydmzu2mgt8n7et967ph2urhx53r70xusqnmm525,2834202271336925,21765141117698004,0,0,1764713826220583,135515326902049,13702635431691453,60472735597209
541,gov_action133jnaewfsq8x6v08ndd87l2yqryp63r30t2dkceacxx5cply5n7sqzlcyqf,3588057465350036,21854080344758402,3007113867254872,78849371941904,4936315076185773,147965096310766,0,0
570,gov_action1vrkk4dpuss8l3z9g4uc2rmf8ks0f7j534zvz9v4k85dlc54wa3zsqq68rx0,5261956725776160,22056635838406806,3912620027409730,21047614750896,7022577607372470,176556274009501,0,0
574,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpwywvhcq,5302836466632635,21898643146872253,3742130511452840,72804579509904,7138807707756020,173923625738143,0,0
574,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqz6d98zp,5302836466632635,21898643146872253,3721111431233043,23241331803603,7138807707756020,173923625738143,0,0
574,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqqfgyy3v,5302836466632635,21898643146872253,3936472396174960,90968685298024,7138807707756020,173923625738143,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqsufvuyl,5323852383792567,21895552138158468,3849194802534578,34236055778023,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpyflfc4s,5323852383792567,21895552138158468,3864814693988316,97175092600961,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlp2tyw3h6,5323852383792567,21895552138158468,3676127033910643,590624891175497,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqvckzwqt,5323852383792567,21895552138158468,3949375607425368,127697171445311,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqyxzxz7k,5323852383792567,21895552138158468,4361971035647183,47748769676214,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlq63cfnf0,5323852383792567,21895552138158468,3719962754052580,130968965207884,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqghuqg03,5323852383792567,21895552138158468,4068628465239633,39726094033100,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqudh2k4c,5323852383792567,21895552138158468,3797490845839382,484812164983988,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzqhm6e8q,5323852383792567,21895552138158468,4014772840845862,95766753968543,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpsn5rx0e,5323852383792567,21895552138158468,3823543701885356,310804420318683,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlq77jt4x4,5323852383792567,21895552138158468,3811593574605859,303555362409008,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqkqx0ecg,5323852383792567,21895552138158468,3792248550806252,365405429296701,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqwtnrdnx,5323852383792567,21895552138158468,4240663710159597,168452079177613,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqx488pdm,5323852383792567,21895552138158468,3860537918142046,145453154350800,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqj0vdlhj,5323852383792567,21895552138158468,3813143542304956,279351657413573,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzyc3clg6,5323852383792567,21895552138158468,3600152155968316,360959324053204,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzgf074ea,5323852383792567,21895552138158468,3638395029474589,215882310657471,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlq5nrw6t9,5323852383792567,21895552138158468,3755215109410631,369329140689006,7170517881321814,173702643633163,0,0
575,gov_action193leqzml768nz7nmpepzx822a5mzyanqhtewaxjtul5gp6uhwvfsqgl2qg0,5323852383792567,21895552138158468,3579541862599844,162013792506227,7170517881321814,173702643633163,0,0
575,gov_action18nefry4qacd80xzs2srjahxm2e4vz3c8wvrr03rrtk8mdqfuknysq66459t,5323852383792567,21895552138158468,3718225269518132,217497742508453,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpqx4t762,5323852383792567,21895552138158468,3376532315546943,202216504239205,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpgcp0jyh,5323852383792567,21895552138158468,3861815052173944,177906234612094,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzzy7m65d,5323852383792567,21895552138158468,3682334605352848,230671572457935,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlq2yeptuu,5323852383792567,21895552138158468,4072833774823644,93717305858138,7170517881321814,173702643633163,0,0
575,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlqczags6z,5323852383792567,21895552138158468,3879267227596798,218759619817733,7170517881321814,173702643633163,0,0
576,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlp730y0dn,5390735260582886,21879134170304901,3545585250190653,320165251011526,7347736007665801,171345940317021,0,0
576,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpz4s2af8,5390735260582886,21879134170304901,3627873692237187,352173100021242,7347736007665801,171345940317021,0,0
576,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpjq3z9u5,5390735260582886,21879134170304901,3691166435324870,606054455282967,7347736007665801,171345940317021,0,0
576,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlp5u7pqqr,5390735260582886,21879134170304901,3540342529590071,375740745704542,7347736007665801,171345940317021,0,0
577,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpx66gmxa,5464852922739034,21897320121806599,4086361066452268,663041257101193,7457553794005730,177219627394537,0,0
577,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzxt5eumh,5464852922739034,21897320121806599,3723570863037113,681750771796362,7457553794005730,177219627394537,0,0
577,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlp679xfzf,5464852922739034,21897320121806599,3487074458600991,668574234815156,7457553794005730,177219627394537,0,0
577,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlpvhtd5td,5464852922739034,21897320121806599,3742731806827665,438594160157356,7457553794005730,177219627394537,0,0
